Date,Price,Regime
2025-04-03,82.51583914997263,0
2025-04-04,82.05939941030995,0
2025-04-05,81.7241106673261,0
2025-04-06,80.86840993769647,0
2025-04-07,80.18149377013623,0
2025-04-08,80.76569443388023,0
2025-04-09,81.23677996908584,0
2025-04-10,81.00403748605176,0
2025-04-11,81.90085405310218,0
2025-04-12,81.77963373443843,0
2025-04-13,82.54072227346938,0
2025-04-14,83.31933495116901,0
2025-04-15,83.05904970349407,0
2025-04-16,83.402851914832,0
2025-04-17,83.86819898337343,0
2025-04-18,83.5959353098978,0
2025-04-19,82.43664240156755,0
2025-04-20,82.76677503830479,0
2025-04-21,82.41780523463356,0
2025-04-22,82.36207312147572,0
2025-04-23,82.44025442831615,0
2025-04-24,82.67799483691886,0
2025-04-25,82.53346866405217,0
2025-04-26,82.64144842784012,0
2025-04-27,83.13673572347449,0
2025-04-28,82.33140582894688,0
2025-04-29,81.75063000741942,0
2025-04-30,81.2705614799778,0
2025-05-01,81.05609786951075,0
2025-05-02,81.36874704165618,0
2025-05-03,81.78900195225133,0
2025-05-04,81.70928008208743,0
2025-05-05,81.63079380301903,0
2025-05-06,82.19833180764707,0
2025-05-07,82.28286719213372,0
2025-05-08,82.12716576970168,0
2025-05-09,82.49681069283282,0
2025-05-10,82.81776832396378,0
2025-05-11,82.98146156135456,0
2025-05-12,82.7435380186239,0
2025-05-13,82.33959429672448,0
2025-05-14,81.97217203802253,0
2025-05-15,81.62777356805162,0
2025-05-16,81.2511306992077,0
2025-05-17,81.03740852444153,0
2025-05-18,81.03172798919601,0
2025-05-19,81.07291005055457,0
2025-05-20,80.61443204604342,0
2025-05-21,80.71402205845983,0
2025-05-22,80.7492662631347,0
2025-05-23,80.70503613860578,0
2025-05-24,80.46130197622581,0
2025-05-25,80.01458102184877,0
2025-05-26,80.24144457004844,0
2025-05-27,80.27353849210897,0
2025-05-28,80.4131767672112,0
2025-05-29,80.24159228982856,0
2025-05-30,80.0242037789842,0
2025-05-31,80.4313274074922,0
2025-06-01,81.50234386523393,0
2025-06-02,81.38190734633002,0
2025-06-03,81.44388598139653,0
2025-06-04,81.41023019749021,0
2025-06-05,81.07277790615521,0
2025-06-06,80.89102075657087,0
2025-06-07,81.70397927227921,0
2025-06-08,81.41361962843949,0
2025-06-09,81.44364908595675,0
2025-06-10,81.1800808889844,0
2025-06-11,81.15618073853044,0
2025-06-12,80.86846839826258,0
2025-06-13,80.66207748938746,0
2025-06-14,80.07883903227774,0
2025-06-15,80.11687397889742,0
2025-06-16,79.9724739674104,0
2025-06-17,80.17696978158365,0
2025-06-18,80.10355562839456,1
2025-06-19,79.21938245494522,1
2025-06-20,78.06264470934855,1
2025-06-21,78.05632470724944,1
2025-06-22,79.58951433114285,1
2025-06-23,78.91124174960568,1
2025-06-24,76.74421857532312,1
2025-06-25,76.97520156382774,1
2025-06-26,78.34706792507181,1
2025-06-27,78.9778522614294,1
2025-06-28,77.53360645649161,1
2025-06-29,77.67051671459147,1
2025-06-30,78.64195041768536,1
2025-07-01,78.13735729471117,1
2025-07-02,77.49681764147718,1
2025-07-03,76.89732116562926,1
2025-07-04,76.66717285850781,1
2025-07-05,75.3294961463409,1
2025-07-06,75.54590381198317,1
2025-07-07,75.81927210912957,1
2025-07-08,76.12071745494833,1
2025-07-09,76.06930534407158,1
2025-07-10,74.71259640961789,1
2025-07-11,74.42653837962203,1
2025-07-12,76.4281537104527,1
2025-07-13,76.68490103672436,1
2025-07-14,75.75850315389754,1
2025-07-15,76.4362868368384,1
2025-07-16,78.50909694643026,1
2025-07-17,78.92219435699084,1
2025-07-18,78.72638955514518,1
2025-07-19,80.26860400202719,1
2025-07-20,79.66856119940121,1
2025-07-21,80.85485221361597,1
2025-07-22,80.16926195780064,1
2025-07-23,79.67536880660187,1
2025-07-24,80.58795984499176,1
2025-07-25,82.10751830467788,1
2025-07-26,81.98063361375996,1
2025-07-27,83.48719050621271,1
2025-07-28,83.95359334106848,1
2025-07-29,82.9586597364753,1
2025-07-30,82.45833596272963,1
2025-07-31,83.10678585656702,1
2025-08-01,84.82194308789842,1
2025-08-02,86.11023487702742,1
2025-08-03,87.43893639534213,1
2025-08-04,85.71190961535342,1
2025-08-05,86.64224029409255,1
2025-08-06,87.50969475553768,1
2025-08-07,87.86765026562239,1
2025-08-08,88.72486305887975,1
2025-08-09,86.45588631516858,1
2025-08-10,83.50299692048185,1
2025-08-11,83.81981165082165,1
2025-08-12,83.7400410938749,1
2025-08-13,83.46136147586074,1
2025-08-14,83.98927687337937,1
2025-08-15,84.23617389407222,1
2025-08-16,84.63669089441825,1
2025-08-17,85.76489301614338,1
2025-08-18,85.08723616623347,1
2025-08-19,85.52056140223172,1
2025-08-20,84.69216047557296,1
2025-08-21,82.297235495558,1
2025-08-22,81.93150562203624,1
2025-08-23,83.2220627551691,1
2025-08-24,82.14356571367179,1
2025-08-25,82.67131302335618,1
2025-08-26,83.78630397390724,1
2025-08-27,84.7091740952481,1
2025-08-28,83.8841093080437,1
2025-08-29,82.96081204901462,1
2025-08-30,83.00568977263805,1
2025-08-31,83.33583103424512,1
2025-09-01,84.1382682532043,1
2025-09-02,84.96275997634693,1
2025-09-03,88.38786503496034,1
2025-09-04,90.34219504627958,1
2025-09-05,89.86517053827079,1
2025-09-06,92.70293613030282,1
2025-09-07,91.15518492837825,1
2025-09-08,89.76814182323194,1
2025-09-09,90.82229392905693,1
2025-09-10,90.47273536285212,1
2025-09-11,87.21197954943865,1
2025-09-12,89.14688062714868,1
2025-09-13,89.96410388355491,1
2025-09-14,89.82169513513733,1
2025-09-15,89.57330673198464,1
2025-09-16,89.27745331899887,1
2025-09-17,86.50826126185096,1
2025-09-18,85.34775385865402,1
2025-09-19,84.49076401056838,1
2025-09-20,84.94890655320691,0
2025-09-21,84.70360380348171,0
2025-09-22,84.86341862559081,0
2025-09-23,84.78683372301207,0
2025-09-24,84.41113463843426,0
2025-09-25,84.52452471773404,0
2025-09-26,84.5166816846486,0
